mst,load,hydro,wind,solar,Hour,Date
2020-03-26 04:00:00+00:00,0.3996108162829198,57.0,0.030300424232393663,0.0,2044,2020-03-26 04:00:00+00:00
2020-03-26 05:00:00+00:00,0.4231669396675827,78.0,0.03324970533588765,0.0,2045,2020-03-26 05:00:00+00:00
2020-03-26 06:00:00+00:00,0.4547951262180064,98.0,0.0257188501777501,0.0,2046,2020-03-26 06:00:00+00:00
2020-03-26 07:00:00+00:00,0.4816483256369918,98.0,0.03222159959414576,0.025578003913079676,2047,2020-03-26 07:00:00+00:00
2020-03-26 08:00:00+00:00,0.49648097971148053,92.0,0.04305572481112571,0.08005226225959537,2048,2020-03-26 08:00:00+00:00
2020-03-26 09:00:00+00:00,0.5032663346189229,89.0,0.0012462551804292422,0.15237968079260678,2049,2020-03-26 09:00:00+00:00
2020-03-26 10:00:00+00:00,0.5046859927034352,83.0,0.0013143547397445451,0.6592804445924569,2050,2020-03-26 10:00:00+00:00
2020-03-26 11:00:00+00:00,0.503751254319047,85.0,0.006031013289849249,0.973964196986096,2051,2020-03-26 11:00:00+00:00
2020-03-26 12:00:00+00:00,0.49225061812953247,81.0,0.007591002066473695,0.9627497677129297,2052,2020-03-26 12:00:00+00:00
2020-03-26 13:00:00+00:00,0.4842695102489963,80.0,0.008460994778969437,0.9671977354092082,2053,2020-03-26 13:00:00+00:00
2020-03-26 14:00:00+00:00,0.47221422655274403,80.0,0.012523971139413947,0.9848398884356007,2054,2020-03-26 14:00:00+00:00
2020-03-26 15:00:00+00:00,0.466008257350001,80.0,0.013293892269491143,0.9874281908250769,2055,2020-03-26 15:00:00+00:00
2020-03-26 16:00:00+00:00,0.47273970212931926,84.0,0.032725881833117886,0.9813504287736242,2056,2020-03-26 16:00:00+00:00
2020-03-26 17:00:00+00:00,0.4908916597684599,93.0,0.04269371434137419,0.6606715827158439,2057,2020-03-26 17:00:00+00:00
2020-03-26 18:00:00+00:00,0.4956490907594095,101.0,0.05775779883130924,0.13889108866872035,2058,2020-03-26 18:00:00+00:00
2020-03-26 19:00:00+00:00,0.508362837287692,101.0,0.06409496557202134,0.0012488552160519523,2059,2020-03-26 19:00:00+00:00
2020-03-26 20:00:00+00:00,0.49975939344345705,101.0,0.04468612715066254,0.0,2060,2020-03-26 20:00:00+00:00
2020-03-26 21:00:00+00:00,0.4792268210463754,83.0,0.03776525565183537,0.0,2061,2020-03-26 21:00:00+00:00
2020-03-26 22:00:00+00:00,0.4463070270017068,56.0,0.04580101239149986,0.0,2062,2020-03-26 22:00:00+00:00
2020-03-26 23:00:00+00:00,0.42036138759934805,70.0,0.012170008724172805,0.0,2063,2020-03-26 23:00:00+00:00
2020-03-27 00:00:00+00:00,0.4035802261427853,68.0,0.00733668704648219,0.0,2064,2020-03-27 00:00:00+00:00
2020-03-27 01:00:00+00:00,0.3956824488799017,45.0,0.0027382390356579913,0.0,2065,2020-03-27 01:00:00+00:00
2020-03-27 02:00:00+00:00,0.390488067966137,42.0,0.0010952955835949203,0.0,2066,2020-03-27 02:00:00+00:00
2020-03-27 03:00:00+00:00,0.3925824259142518,42.0,0.0004381182334379681,0.0,2067,2020-03-27 03:00:00+00:00
2020-03-27 04:00:00+00:00,0.4029212185878168,49.0,0.0004381182334379681,0.0,2068,2020-03-27 04:00:00+00:00
2020-03-27 05:00:00+00:00,0.4254025781779548,70.0,0.0025105145974589544,0.0,2069,2020-03-27 05:00:00+00:00
2020-03-27 06:00:00+00:00,0.458804693677912,96.0,0.001042416607680317,0.0,2070,2020-03-27 06:00:00+00:00
2020-03-27 07:00:00+00:00,0.48404690171625947,74.0,0.0004381182334379681,0.013154608275747232,2071,2020-03-27 07:00:00+00:00
2020-03-27 08:00:00+00:00,0.5044092451063161,80.0,0.0004381182334379681,0.16958349604529183,2072,2020-03-27 08:00:00+00:00
2020-03-27 09:00:00+00:00,0.5175575904183807,86.0,0.0004381182334379681,0.21022401648488886,2073,2020-03-27 09:00:00+00:00
2020-03-27 10:00:00+00:00,0.5239452924934296,91.0,0.0004381182334379681,0.20321226950295562,2074,2020-03-27 10:00:00+00:00
2020-03-27 11:00:00+00:00,0.5345313087081824,93.0,0.0007667069085164441,0.17865533810673548,2075,2020-03-27 11:00:00+00:00
2020-03-27 12:00:00+00:00,0.5323367286438568,92.0,0.007947107173415563,0.24410521247190073,2076,2020-03-27 12:00:00+00:00
2020-03-27 13:00:00+00:00,0.5284410090048269,88.0,0.013212933341993046,0.11368699184081259,2077,2020-03-27 13:00:00+00:00
2020-03-27 14:00:00+00:00,0.5275219036963583,85.0,0.004069306977240963,0.09469900499542086,2078,2020-03-27 14:00:00+00:00
2020-03-27 15:00:00+00:00,0.5289034907712985,84.0,0.012361528585259024,0.040214859129131635,2079,2020-03-27 15:00:00+00:00
2020-03-27 16:00:00+00:00,0.5416322318977138,92.0,0.013219236438392665,0.023228707018566313,2080,2020-03-27 16:00:00+00:00
2020-03-27 17:00:00+00:00,0.5601913980959884,97.0,0.023905657901331225,0.003265471367912747,2081,2020-03-27 17:00:00+00:00
2020-03-27 18:00:00+00:00,0.5562785594757056,99.0,0.011495369100623102,0.0,2082,2020-03-27 18:00:00+00:00
2020-03-27 19:00:00+00:00,0.5476695339474602,101.0,0.006330725006178691,0.0,2083,2020-03-27 19:00:00+00:00
2020-03-27 20:00:00+00:00,0.5269246969392143,94.0,0.005802109119730077,0.0,2084,2020-03-27 20:00:00+00:00
2020-03-27 21:00:00+00:00,0.5050197410681644,80.0,0.17577654261083056,0.0,2085,2020-03-27 21:00:00+00:00
2020-03-27 22:00:00+00:00,0.47750896512752,80.0,0.2649086057210475,0.0,2086,2020-03-27 22:00:00+00:00
2020-03-27 23:00:00+00:00,0.44968112627807194,79.0,0.2639072713286812,0.0,2087,2020-03-27 23:00:00+00:00
2020-03-28 00:00:00+00:00,0.4312530362625825,61.0,0.274599791296662,0.0,2088,2020-03-28 00:00:00+00:00
2020-03-28 01:00:00+00:00,0.42290770714778225,62.0,0.27216040244520984,0.0,2089,2020-03-28 01:00:00+00:00
2020-03-28 02:00:00+00:00,0.41825458024286677,58.0,0.2766755309737813,0.0,2090,2020-03-28 02:00:00+00:00
2020-03-28 03:00:00+00:00,0.4184646870389494,51.0,0.2737454249910101,0.0,2091,2020-03-28 03:00:00+00:00
2020-03-28 04:00:00+00:00,0.42556859911851885,51.0,0.2713677973164311,0.0,2092,2020-03-28 04:00:00+00:00
2020-03-28 05:00:00+00:00,0.4418698436772864,62.0,0.26472077890312995,0.0,2093,2020-03-28 05:00:00+00:00
2020-03-28 06:00:00+00:00,0.46113667292644056,74.0,0.2624088609131441,0.0,2094,2020-03-28 06:00:00+00:00
2020-03-28 07:00:00+00:00,0.47433724877395356,83.0,0.23701717999501976,0.012796306718841062,2095,2020-03-28 07:00:00+00:00
2020-03-28 08:00:00+00:00,0.48079596469596203,82.0,0.24423005629971434,0.19600023470152358,2096,2020-03-28 08:00:00+00:00
2020-03-28 09:00:00+00:00,0.48073139776671253,83.0,0.23528025601976102,0.7741642153026393,2097,2020-03-28 09:00:00+00:00
2020-03-28 10:00:00+00:00,0.48433608527628225,82.0,0.2373621124079257,0.9949458413121305,2098,2020-03-28 10:00:00+00:00
2020-03-28 11:00:00+00:00,0.48711706775992647,83.0,0.26416142592839564,0.9928398967613021,2099,2020-03-28 11:00:00+00:00
2020-03-28 12:00:00+00:00,0.4838967645913264,80.0,0.2752138880209009,0.9408912696694697,2100,2020-03-28 12:00:00+00:00
2020-03-28 13:00:00+00:00,0.4755736241240308,73.0,0.2739664982467778,0.7883833885604862,2101,2020-03-28 13:00:00+00:00
2020-03-28 14:00:00+00:00,0.4650591221454876,66.0,0.27548961252846105,0.5844359345599867,2102,2020-03-28 14:00:00+00:00
2020-03-28 15:00:00+00:00,0.4611048427919462,68.0,0.2726638901534797,0.6595243951377904,2103,2020-03-28 15:00:00+00:00
2020-03-28 16:00:00+00:00,0.46770952156777934,82.0,0.2714434924275064,0.5102701981516944,2104,2020-03-28 16:00:00+00:00
2020-03-28 17:00:00+00:00,0.48664388558542304,98.0,0.20882884512380764,0.3101659778536342,2105,2020-03-28 17:00:00+00:00
2020-03-28 18:00:00+00:00,0.49676614998255736,101.0,0.09001947552415669,0.16860451186412456,2106,2020-03-28 18:00:00+00:00
2020-03-28 19:00:00+00:00,0.5161923432146334,101.0,0.05367039733553875,0.0010990801765048705,2107,2020-03-28 19:00:00+00:00
2020-03-28 20:00:00+00:00,0.5094382842570829,101.0,0.06319872599572611,0.0,2108,2020-03-28 20:00:00+00:00
2020-03-28 21:00:00+00:00,0.48901682298411364,101.0,0.1937073982954986,0.0,2109,2020-03-28 21:00:00+00:00
2020-03-28 22:00:00+00:00,0.4634020437157216,94.0,0.2608320533580446,0.0,2110,2020-03-28 22:00:00+00:00
2020-03-28 23:00:00+00:00,0.4408435467788026,76.0,0.2691412370146765,0.0,2111,2020-03-28 23:00:00+00:00
2020-03-29 00:00:00+00:00,0.4257514926613149,88.0,0.2583092956779877,0.0,2112,2020-03-29 00:00:00+00:00
2020-03-29 01:00:00+00:00,0.41757100564704425,58.0,0.2555216289208931,0.0,2113,2020-03-29 01:00:00+00:00
2020-03-29 02:00:00+00:00,0.41479842003660483,45.0,0.2739337842649698,0.0,2114,2020-03-29 02:00:00+00:00
2020-03-29 03:00:00+00:00,0.41641126071346196,41.0,0.26677222451894567,0.0,2115,2020-03-29 03:00:00+00:00
2020-03-29 04:00:00+00:00,0.42128323614561586,42.0,0.26291094573397167,0.0,2116,2020-03-29 04:00:00+00:00
2020-03-29 05:00:00+00:00,0.43586494446607066,50.0,0.2593002695598992,0.0,2117,2020-03-29 05:00:00+00:00
2020-03-29 06:00:00+00:00,0.4503998058870543,62.0,0.25573196238725127,0.003163766547331613,2118,2020-03-29 06:00:00+00:00
2020-03-29 07:00:00+00:00,0.4559909053552443,69.0,0.25603065441077477,0.2664485831321289,2119,2020-03-29 07:00:00+00:00
2020-03-29 08:00:00+00:00,0.4576017826311438,75.0,0.2021830494765901,0.8398757480642743,2120,2020-03-29 08:00:00+00:00
2020-03-29 09:00:00+00:00,0.46101606421812924,84.0,0.11839491700167538,0.9960036633086338,2121,2020-03-29 09:00:00+00:00
2020-03-29 10:00:00+00:00,0.4633069792063571,84.0,0.08395510474443812,0.9925068687036882,2122,2020-03-29 10:00:00+00:00
2020-03-29 11:00:00+00:00,0.46607923703821724,91.0,0.0447121552291692,0.9891765881275497,2123,2020-03-29 11:00:00+00:00
2020-03-29 12:00:00+00:00,0.4670193717772639,88.0,0.017071638402500058,0.985576554824744,2124,2020-03-29 12:00:00+00:00
2020-03-29 13:00:00+00:00,0.4643016302095257,82.0,0.011889281238261343,0.987000398801099,2125,2020-03-29 13:00:00+00:00
2020-03-29 14:00:00+00:00,0.45934448903574443,79.0,0.02179013547853133,0.9815302489384731,2126,2020-03-29 14:00:00+00:00
2020-03-29 15:00:00+00:00,0.45718458881724194,83.0,0.010955847514866494,0.8104606077762051,2127,2020-03-29 15:00:00+00:00
2020-03-29 16:00:00+00:00,0.4663662093646982,97.0,0.008311682146340595,0.9877612188826909,2128,2020-03-29 16:00:00+00:00
2020-03-29 17:00:00+00:00,0.4898881213143902,101.0,0.009681557752187424,0.6448882557655483,2129,2020-03-29 17:00:00+00:00
2020-03-29 18:00:00+00:00,0.4928870264052951,101.0,0.07804387764557,0.04390479955873782,2130,2020-03-29 18:00:00+00:00
2020-03-29 19:00:00+00:00,0.505537594157513,101.0,0.09397935626774706,0.0,2131,2020-03-29 19:00:00+00:00
2020-03-29 20:00:00+00:00,0.49840899221097,101.0,0.059828718725930596,0.0,2132,2020-03-29 20:00:00+00:00
2020-03-29 21:00:00+00:00,0.4751015164963775,98.0,0.06674779698492239,0.0,2133,2020-03-29 21:00:00+00:00
2020-03-29 22:00:00+00:00,0.4457958123370652,78.0,0.12270092378939276,0.0,2134,2020-03-29 22:00:00+00:00
2020-03-29 23:00:00+00:00,0.4217287748120236,71.0,0.1919709560531435,0.0,2135,2020-03-29 23:00:00+00:00
2020-03-30 00:00:00+00:00,0.408591741858243,56.0,0.244679930592569,0.0,2136,2020-03-30 00:00:00+00:00
2020-03-30 01:00:00+00:00,0.4019191373312004,53.0,0.23253133790692776,0.0,2137,2020-03-30 01:00:00+00:00
2020-03-30 02:00:00+00:00,0.39963682017133745,54.0,0.19599514913608027,0.0,2138,2020-03-30 02:00:00+00:00
2020-03-30 03:00:00+00:00,0.4009522435774748,57.0,0.1426867908465548,0.0,2139,2020-03-30 03:00:00+00:00
2020-03-30 04:00:00+00:00,0.41066108906523185,66.0,0.05346846038321849,0.0,2140,2020-03-30 04:00:00+00:00
2020-03-30 05:00:00+00:00,0.4383610989928528,80.0,0.004701130368273489,0.0,2141,2020-03-30 05:00:00+00:00
2020-03-30 06:00:00+00:00,0.47063592290909173,100.0,0.003231227751966591,0.0022479393888935146,2142,2020-03-30 06:00:00+00:00
2020-03-30 07:00:00+00:00,0.4903684466635415,101.0,0.026693884880210923,0.06383710145699775,2143,2020-03-30 07:00:00+00:00
2020-03-30 08:00:00+00:00,0.48951953938949316,96.0,0.07644998867106752,0.6392953076346682,2144,2020-03-30 08:00:00+00:00
2020-03-30 09:00:00+00:00,0.48495284137292516,90.0,0.009592024305403745,0.9928872958121722,2145,2020-03-30 09:00:00+00:00
2020-03-30 10:00:00+00:00,0.48303202328619843,85.0,0.007378072425374895,0.8283797036050288,2146,2020-03-30 10:00:00+00:00
2020-03-30 11:00:00+00:00,0.4825122820178057,87.0,0.01116638373139016,0.608095763050537,2147,2020-03-30 11:00:00+00:00
2020-03-30 12:00:00+00:00,0.4863950020746677,84.0,0.023949789255255625,0.5586487078511365,2148,2020-03-30 12:00:00+00:00
2020-03-30 13:00:00+00:00,0.48790114864363276,80.0,0.04685615583002557,0.6281560835900425,2149,2020-03-30 13:00:00+00:00
2020-03-30 14:00:00+00:00,0.4810665150249097,73.0,0.024622306406261073,0.7300423278661227,2150,2020-03-30 14:00:00+00:00
2020-03-30 15:00:00+00:00,0.4803308120064776,77.0,0.01977762091750344,0.8031509574556656,2151,2020-03-30 15:00:00+00:00
2020-03-30 16:00:00+00:00,0.48559513258374265,84.0,0.016450899356771097,0.5532659162434436,2152,2020-03-30 16:00:00+00:00
2020-03-30 17:00:00+00:00,0.49415606805229556,96.0,0.014449015187029787,0.20437285230205643,2153,2020-03-30 17:00:00+00:00
2020-03-30 18:00:00+00:00,0.49157224147694467,101.0,0.012652677581922208,0.17188760053284488,2154,2020-03-30 18:00:00+00:00
2020-03-30 19:00:00+00:00,0.49992640498757657,101.0,0.02306151462463247,0.00166514028806927,2155,2020-03-30 19:00:00+00:00
2020-03-30 20:00:00+00:00,0.49348768973654755,101.0,0.05478635281159671,0.0,2156,2020-03-30 20:00:00+00:00
2020-03-30 21:00:00+00:00,0.47507132089408877,96.0,0.018544802725812437,0.0,2157,2020-03-30 21:00:00+00:00
2020-03-30 22:00:00+00:00,0.4432180456681307,72.0,0.02111713626165245,0.0,2158,2020-03-30 22:00:00+00:00
2020-03-30 23:00:00+00:00,0.4175871907137197,64.0,0.02319948439810351,0.0,2159,2020-03-30 23:00:00+00:00
2020-03-31 00:00:00+00:00,0.4024290012719183,65.0,0.07741507862632414,0.0,2160,2020-03-31 00:00:00+00:00
2020-03-31 01:00:00+00:00,0.395851078603637,54.0,0.15609878662632792,0.0,2161,2020-03-31 01:00:00+00:00
2020-03-31 02:00:00+00:00,0.3943951646470287,48.0,0.13661432192226824,0.0,2162,2020-03-31 02:00:00+00:00
2020-03-31 03:00:00+00:00,0.39617820780337615,41.0,0.09598764430217696,0.0,2163,2020-03-31 03:00:00+00:00
2020-03-31 04:00:00+00:00,0.4069978320295967,41.0,0.08341499057091192,0.0,2164,2020-03-31 04:00:00+00:00
2020-03-31 05:00:00+00:00,0.4322653248057983,58.0,0.135102780599439,0.0,2165,2020-03-31 05:00:00+00:00
2020-03-31 06:00:00+00:00,0.46279169383700963,80.0,0.14125059884998517,0.003163766547331613,2166,2020-03-31 06:00:00+00:00
2020-03-31 07:00:00+00:00,0.4772648122393196,92.0,0.2207638851269821,0.24271603446840395,2167,2020-03-31 07:00:00+00:00
2020-03-31 08:00:00+00:00,0.47510445087778275,80.0,0.22981939541767693,0.8275158779452169,2168,2020-03-31 08:00:00+00:00
2020-03-31 09:00:00+00:00,0.4711596167801524,80.0,0.2573398079904804,0.994421780034968,2169,2020-03-31 09:00:00+00:00
2020-03-31 10:00:00+00:00,0.47179730273827053,80.0,0.22543508767925538,0.941974531679294,2170,2020-03-31 10:00:00+00:00
2020-03-31 11:00:00+00:00,0.4771857725412499,80.0,0.23760615393541065,0.9877835384231121,2171,2020-03-31 11:00:00+00:00
2020-03-31 12:00:00+00:00,0.47793994562824915,80.0,0.18754922410188024,0.8611911705936225,2172,2020-03-31 12:00:00+00:00
2020-03-31 13:00:00+00:00,0.4742421213979657,79.0,0.17761439716502225,0.6374735217717092,2173,2020-03-31 13:00:00+00:00
2020-03-31 14:00:00+00:00,0.47191196782524886,73.0,0.16651295788996573,0.6774296444925484,2174,2020-03-31 14:00:00+00:00
2020-03-31 15:00:00+00:00,0.47130135412475355,75.0,0.15845793445191464,0.8871724311048206,2175,2020-03-31 15:00:00+00:00
2020-03-31 16:00:00+00:00,0.4775634795746875,85.0,0.07974595510947238,0.9773925818000166,2176,2020-03-31 16:00:00+00:00
2020-03-31 17:00:00+00:00,0.48450666604568493,100.0,0.06454475134308696,0.7075385496628092,2177,2020-03-31 17:00:00+00:00
2020-03-31 18:00:00+00:00,0.4894004463845677,101.0,0.049591707700357646,0.09978393980517859,2178,2020-03-31 18:00:00+00:00
2020-03-31 19:00:00+00:00,0.49560890299792604,101.0,0.0028423781975700146,0.0017483973024727333,2179,2020-03-31 19:00:00+00:00
2020-03-31 20:00:00+00:00,0.48842633895836235,101.0,0.000800531717199464,0.0,2180,2020-03-31 20:00:00+00:00
2020-03-31 21:00:00+00:00,0.46619571580910807,101.0,0.08960174529795906,0.0,2181,2020-03-31 21:00:00+00:00
2020-03-31 22:00:00+00:00,0.4331112460969357,87.0,0.07357959212462352,0.0,2182,2020-03-31 22:00:00+00:00
2020-03-31 23:00:00+00:00,0.40670811682870767,67.0,0.11733174128965805,0.0,2183,2020-03-31 23:00:00+00:00
2020-04-01 00:00:00+00:00,0.38848095944299055,69.0,0.11867543318644874,0.0,2184,2020-04-01 00:00:00+00:00
2020-04-01 01:00:00+00:00,0.37996907084233306,36.0,0.08847245673399722,0.0,2185,2020-04-01 01:00:00+00:00
2020-04-01 02:00:00+00:00,0.37554514147370094,35.0,0.03814765051435179,0.0,2186,2020-04-01 02:00:00+00:00
2020-04-01 03:00:00+00:00,0.3772775344815634,37.0,0.03729254407366224,0.0,2187,2020-04-01 03:00:00+00:00
2020-04-01 04:00:00+00:00,0.38789799034076355,42.0,0.02835352708497308,0.0,2188,2020-04-01 04:00:00+00:00
2020-04-01 05:00:00+00:00,0.41394496783274415,57.0,0.025318464975743582,0.0,2189,2020-04-01 05:00:00+00:00
2020-04-01 06:00:00+00:00,0.44423140330733346,74.0,0.034694537812633514,0.006129984630755141,2190,2020-04-01 06:00:00+00:00
2020-04-01 07:00:00+00:00,0.4578545126344285,70.0,0.05163006201476956,0.2927128819415536,2191,2020-04-01 07:00:00+00:00
2020-04-01 08:00:00+00:00,0.46085113381361437,62.0,0.057511736680625765,0.632754081009075,2192,2020-04-01 08:00:00+00:00
2020-04-01 09:00:00+00:00,0.46490611932002684,57.0,0.04343686079566312,0.1458102767463159,2193,2020-04-01 09:00:00+00:00
2020-04-01 10:00:00+00:00,0.46508741357953326,57.0,0.08524085652348153,0.6853130838398135,2194,2020-04-01 10:00:00+00:00
2020-04-01 11:00:00+00:00,0.4674234929674296,58.0,0.06639973167615278,0.7310241303804845,2195,2020-04-01 11:00:00+00:00
2020-04-01 12:00:00+00:00,0.47075755056544755,62.0,0.055225322418291804,0.6061909574556656,2196,2020-04-01 12:00:00+00:00
2020-04-01 13:00:00+00:00,0.47586017673403824,61.0,0.04965517315715888,0.6257420331362917,2197,2020-04-01 13:00:00+00:00
2020-04-01 14:00:00+00:00,0.4693448568672671,59.0,0.04793363037396876,0.6186791024893847,2198,2020-04-01 14:00:00+00:00
2020-04-01 15:00:00+00:00,0.4719349195936143,57.0,0.04702598050116664,0.3532487278328199,2199,2020-04-01 15:00:00+00:00
2020-04-01 16:00:00+00:00,0.47732453298771216,63.0,0.1323757232392407,0.20900630255599037,2200,2020-04-01 16:00:00+00:00
2020-04-01 17:00:00+00:00,0.4898865994333592,63.0,0.13380009955945504,0.12927621367080178,2201,2020-04-01 17:00:00+00:00
2020-04-01 18:00:00+00:00,0.49042607646077546,76.0,0.21440762113011017,0.010407126800432936,2202,2020-04-01 18:00:00+00:00
2020-04-01 19:00:00+00:00,0.494105828535512,76.0,0.25794314286605674,0.0,2203,2020-04-01 19:00:00+00:00
2020-04-01 20:00:00+00:00,0.48150335811080414,76.0,0.2533357024971113,0.0,2204,2020-04-01 20:00:00+00:00
2020-04-01 21:00:00+00:00,0.4624652503558725,56.0,0.25536870852700033,0.0,2205,2020-04-01 21:00:00+00:00
2020-04-01 22:00:00+00:00,0.4301297721400547,32.0,0.26422921658697396,0.0,2206,2020-04-01 22:00:00+00:00
2020-04-01 23:00:00+00:00,0.40423594464684376,43.0,0.2606992266545159,0.0,2207,2020-04-01 23:00:00+00:00
2020-04-02 00:00:00+00:00,0.38824211242511797,56.0,0.2627564207758607,0.0,2208,2020-04-02 00:00:00+00:00
2020-04-02 01:00:00+00:00,0.3816328134975591,33.0,0.2520517114933421,0.0,2209,2020-04-02 01:00:00+00:00
2020-04-02 02:00:00+00:00,0.3815867522491837,32.0,0.2494486535757405,0.0,2210,2020-04-02 02:00:00+00:00
2020-04-02 03:00:00+00:00,0.38612716111548845,32.0,0.1406254572746109,0.0,2211,2020-04-02 03:00:00+00:00
2020-04-02 04:00:00+00:00,0.39837066457475423,38.0,0.03287204620288602,0.0,2212,2020-04-02 04:00:00+00:00
2020-04-02 05:00:00+00:00,0.4242733871500749,57.0,0.014164791514329601,0.0,2213,2020-04-02 05:00:00+00:00
2020-04-02 06:00:00+00:00,0.4597777549017562,57.0,0.013157544563061665,0.0019149113312796604,2214,2020-04-02 06:00:00+00:00
2020-04-02 07:00:00+00:00,0.49479918525059713,53.0,0.017176781718259572,0.05803013903921406,2215,2020-04-02 07:00:00+00:00
2020-04-02 08:00:00+00:00,0.520166018193329,57.0,0.012363176851770954,0.16229693614186996,2216,2020-04-02 08:00:00+00:00
2020-04-02 09:00:00+00:00,0.5382938764756859,58.0,0.015065822669261432,0.24052951461160604,2217,2020-04-02 09:00:00+00:00
2020-04-02 10:00:00+00:00,0.5491285759728161,64.0,0.014629583820656489,0.30112821821663477,2218,2020-04-02 10:00:00+00:00
2020-04-02 11:00:00+00:00,0.5476818220102734,67.0,0.015262512761429863,0.5086544384314379,2219,2020-04-02 11:00:00+00:00
2020-04-02 12:00:00+00:00,0.5505790605061953,69.0,0.018831027854038434,0.5627170760136542,2220,2020-04-02 12:00:00+00:00
2020-04-02 13:00:00+00:00,0.5500111107126813,67.0,0.017582460067609287,0.5646192956456582,2221,2020-04-02 13:00:00+00:00
2020-04-02 14:00:00+00:00,0.5469084226382728,57.0,0.01895044183072139,0.713964075430855,2222,2020-04-02 14:00:00+00:00
2020-04-02 15:00:00+00:00,0.5545592336407159,57.0,0.02197539610652017,0.12677239472150528,2223,2020-04-02 15:00:00+00:00
2020-04-02 16:00:00+00:00,0.5675697269835334,60.0,0.026583471166397483,0.4236779776871201,2224,2020-04-02 16:00:00+00:00
2020-04-02 17:00:00+00:00,0.5729160314518272,71.0,0.027532022837425077,0.4131281175589044,2225,2020-04-02 17:00:00+00:00
2020-04-02 18:00:00+00:00,0.5660593872471337,76.0,0.036123109027309364,0.0579070999916743,2226,2020-04-02 18:00:00+00:00
2020-04-02 19:00:00+00:00,0.5666764326029219,76.0,0.04257852095478716,0.002830738489717759,2227,2020-04-02 19:00:00+00:00
2020-04-02 20:00:00+00:00,0.557171321488669,76.0,0.0502387682104683,0.0,2228,2020-04-02 20:00:00+00:00
2020-04-02 21:00:00+00:00,0.5370913389947487,64.0,0.05868324743259207,0.0,2229,2020-04-02 21:00:00+00:00
2020-04-02 22:00:00+00:00,0.5029454680977147,57.0,0.058443514830791854,0.0,2230,2020-04-02 22:00:00+00:00
2020-04-02 23:00:00+00:00,0.4769385726204697,57.0,0.057422495183784596,0.0,2231,2020-04-02 23:00:00+00:00
2020-04-03 00:00:00+00:00,0.4609640004790975,32.0,0.06927533360390485,0.0,2232,2020-04-03 00:00:00+00:00
2020-04-03 01:00:00+00:00,0.45405668432246593,47.0,0.13661036269160448,0.0,2233,2020-04-03 01:00:00+00:00
2020-04-03 02:00:00+00:00,0.4513075454187788,48.0,0.11317142033706834,0.0,2234,2020-04-03 02:00:00+00:00
2020-04-03 03:00:00+00:00,0.45092245718966284,51.0,0.13199488162634437,0.0,2235,2020-04-03 03:00:00+00:00
2020-04-03 04:00:00+00:00,0.46091166237994663,57.0,0.13755357024023243,0.0,2236,2020-04-03 04:00:00+00:00
2020-04-03 05:00:00+00:00,0.4832110463526668,57.0,0.1540347178274879,0.0,2237,2020-04-03 05:00:00+00:00
2020-04-03 06:00:00+00:00,0.5102868721105425,76.0,0.12153277560582104,0.002414453417700441,2238,2020-04-03 06:00:00+00:00
2020-04-03 07:00:00+00:00,0.5335684416888655,76.0,0.04774479264203936,0.05591025401715095,2239,2020-04-03 07:00:00+00:00
2020-04-03 08:00:00+00:00,0.5494162343812898,76.0,0.033805983684483336,0.2548608608775289,2240,2020-04-03 08:00:00+00:00
2020-04-03 09:00:00+00:00,0.556787685006143,73.0,0.020011323807586415,0.9191299575389227,2241,2020-04-03 09:00:00+00:00
2020-04-03 10:00:00+00:00,0.551436187318696,69.0,7.659845610790633e-05,0.996586462409458,2242,2020-04-03 10:00:00+00:00
2020-04-03 11:00:00+00:00,0.5415143010168421,68.0,0.0,0.9940054949629507,2243,2020-04-03 11:00:00+00:00
2020-04-03 12:00:00+00:00,0.5291643570965229,67.0,0.0,0.9643186953625843,2244,2020-04-03 12:00:00+00:00
2020-04-03 13:00:00+00:00,0.5204061919513266,60.0,0.0,0.780402700024977,2245,2020-04-03 13:00:00+00:00
2020-04-03 14:00:00+00:00,0.5176134643108531,57.0,0.0,0.6008142735825494,2246,2020-04-03 14:00:00+00:00
2020-04-03 15:00:00+00:00,0.5099617520990125,57.0,0.00295733070456172,0.4712834809757722,2247,2020-04-03 15:00:00+00:00
2020-04-03 16:00:00+00:00,0.5035910163810442,58.0,0.00892437344314665,0.6615930988260761,2248,2020-04-03 16:00:00+00:00
2020-04-03 17:00:00+00:00,0.5097661674929106,71.0,0.02217148480145663,0.6354741437016068,2249,2020-04-03 17:00:00+00:00
2020-04-03 18:00:00+00:00,0.5131236957814793,76.0,0.061306713762790774,0.13111007834485056,2250,2020-04-03 18:00:00+00:00
2020-04-03 19:00:00+00:00,0.5251318651225683,76.0,0.15078698076952754,0.0022479393888935146,2251,2020-04-03 19:00:00+00:00
2020-04-03 20:00:00+00:00,0.5204780343295066,76.0,0.23314359864194462,0.0,2252,2020-04-03 20:00:00+00:00
2020-04-03 21:00:00+00:00,0.504829147635883,69.0,0.24376142184982158,0.0,2253,2020-04-03 21:00:00+00:00
2020-04-03 22:00:00+00:00,0.47642883622995275,57.0,0.2368266292755624,0.0,2254,2020-04-03 22:00:00+00:00
2020-04-03 23:00:00+00:00,0.44915450311307853,57.0,0.21564025889375968,0.0,2255,2020-04-03 23:00:00+00:00
